TABELA CEST 2018;;;;;;;
CÓDIGO SEGMENTO;DESCRIÇÃO SEGMENTO;ITEM;CEST;NCM;DESCRIÇÃO;INÍCIO VIGÊNCIA;FINAL VIGÊNCIA
6;Combustíveis e lubrificantes;10;600100;22071010;Álcool etílico não desnaturado, com um teor alcoólico em volume igual ou superior a 80% vol - Com um teor de água igual ou inferior a 1 % vol (álcool etílico anidro combustível);01/07/2017;
6;Combustíveis e lubrificantes;11;600101;22071090;Álcool etílico não desnaturado, com um teor alcoólico em volume igual ou superior a 80% vol - Outros (álcool etílico hidratado combustível);01/07/2017;
6;Combustíveis e lubrificantes;20;600200;27101259;Gasolina automotiva A, exceto Premium;01/07/2017;
6;Combustíveis e lubrificantes;21;600201;27101259;Gasolina automotiva C, exceto Premium;01/07/2017;
6;Combustíveis e lubrificantes;22;600202;27101259;Gasolina automotiva A Premium;01/07/2017;
6;Combustíveis e lubrificantes;23;600203;27101259;Gasolina automotiva C Premium;01/07/2017;
6;Combustíveis e lubrificantes;30;600300;27101251;Gasolina de aviação;01/07/2017;
6;Combustíveis e lubrificantes;40;600400;27101919;Querosenes, exceto de aviação;01/07/2017;
6;Combustíveis e lubrificantes;50;600500;27101911;Querosene de aviação;01/07/2017;
6;Combustíveis e lubrificantes;60;600600;2710192;Óleo diesel A, exceto S10 e Marítimo;01/07/2017;
6;Combustíveis e lubrificantes;61;600601;2710192;Óleo diesel B, exceto S10 (mistura obrigatória);01/07/2017;
6;Combustíveis e lubrificantes;62;600602;2710192;Óleo diesel B, exceto S10 (misturas autorizativas);01/07/2017;
6;Combustíveis e lubrificantes;63;600603;2710192;Óleo diesel B, exceto S10 (misturas experimentais);01/07/2017;
6;Combustíveis e lubrificantes;64;600604;2710192;Óleo diesel A S10;01/07/2017;
6;Combustíveis e lubrificantes;65;600605;2710192;Óleo diesel B S10 (mistura obrigatória);01/07/2017;
6;Combustíveis e lubrificantes;66;600606;2710192;Óleo diesel B S10 (misturas autorizativas);01/07/2017;
6;Combustíveis e lubrificantes;67;600607;2710192;Óleo diesel B S10 (misturas experimentais);01/07/2017;
6;Combustíveis e lubrificantes;68;600608;2710192;Óleo Diesel Marítimo;01/07/2017;
6;Combustíveis e lubrificantes;69;600609;2710192;Outros óleos combustíveis, exceto os classificados no CEST 06.006.10 e 06.006.11;01/07/2017;
6;Combustíveis e lubrificantes;610;600610;2710192;Óleo combustível derivado de xisto;01/07/2017;
6;Combustíveis e lubrificantes;611;600611;27101922;Óleo combustível pesado;01/07/2017;
6;Combustíveis e lubrificantes;70;600700;2710193;Óleos lubrificantes;01/07/2017;
6;Combustíveis e lubrificantes;80;600800;2710199;Outros óleos de petróleo ou de minerais betuminosos (exceto óleos brutos) e preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70% ou mais, em peso, de óleos de petróleo ou de minerais betuminosos, exceto os que contenham biodiesel, exceto os resíduos de óleos e exceto as graxas lubrificantes;01/07/2017;
6;Combustíveis e lubrificantes;81;600801;2710199;Graxa lubrificante;01/07/2017;
6;Combustíveis e lubrificantes;90;600900;27109;Resíduos de óleos;01/07/2017;
6;Combustíveis e lubrificantes;100;601000;2711;Gás de petróleo e outros hidrocarbonetos gasosos, exceto GLP, GLGN, Gás Natural e Gás de xisto.;01/07/2017;
6;Combustíveis e lubrificantes;110;601100;27111910;Gás liquefeito de petróleo em botijão de 13 Kg (GLP);01/07/2017;
6;Combustíveis e lubrificantes;111;601101;27111910;Gás liquefeito de petróleo (GLP), exceto em botijão de 13 Kg;01/07/2017;
6;Combustíveis e lubrificantes;112;601102;27111910;Gás liquefeito de petróleo em botijão de 13 Kg (GLGNn);01/07/2017;
6;Combustíveis e lubrificantes;113;601103;27111910;Gás liquefeito de petróleo (GLGNn), exceto em botijão de 13 Kg;01/07/2017;
6;Combustíveis e lubrificantes;114;601104;27111910;Gás liquefeito de petróleo em botijão de 13 Kg (GLGNi);01/07/2017;
6;Combustíveis e lubrificantes;115;601105;27111910;Gás liquefeito de petróleo (GLGNi), exceto em botijão de 13 Kg;01/07/2017;
6;Combustíveis e lubrificantes;116;601106;27111910;Gás liquefeito de petróleo em botijão de 13 kg (Misturas);01/07/2017;
6;Combustíveis e lubrificantes;117;601107;27111910;Gás liquefeito de petróleo (Misturas), exceto em botijão de 13 Kg;01/07/2017;
6;Combustíveis e lubrificantes;120;601200;27111100;Gás Natural Liquefeito;01/07/2017;
6;Combustíveis e lubrificantes;130;601300;27112100;Gás Natural Gasoso;01/07/2017;
6;Combustíveis e lubrificantes;140;601400;27112990;Gás de xisto;01/07/2017;
6;Combustíveis e lubrificantes;150;601500;2713;Coque de petróleo e outros resíduos de óleo de petróleo ou de minerais betuminosos;01/07/2017;
6;Combustíveis e lubrificantes;160;601600;38260000;Biodiesel e suas misturas, que não contenham ou que contenham menos de 70%, em peso, de óleos de petróleo ou de óleos minerais betuminosos;01/07/2017;
6;Combustíveis e lubrificantes;170;601700;3403;Preparações lubrificantes, exceto as contendo, como constituintes de base, 70% ou mais, em peso, de óleos de petróleo ou de minerais betuminosos;01/07/2017;
6;Combustíveis e lubrificantes;180;601800;27102000;Óleos de petróleo ou de minerais betuminosos (exceto óleos brutos) e preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70% ou mais, em peso, de óleos de petróleo ou de minerais betuminosos, que contenham biodiesel, exceto os resíduos de óleos;01/07/2017;
7;Energia elétrica;10;700100;27160000;Energia elétrica;01/07/2017;
8;Ferramentas;10;800100;40169990;Ferramentas de borracha vulcanizada não endurecida;01/07/2017;
8;Ferramentas;20;800200;44170010;Ferramentas, armações e cabos de ferramentas, de madeira;01/07/2017;
8;Ferramentas;20;800200;44170090;Ferramentas, armações e cabos de ferramentas, de madeira;01/07/2017;
8;Ferramentas;30;800300;6804;"Mós e artefatos semelhantes, sem armação, para moer, desfibrar, triturar, amolar, polir, retificar ou cortar; pedras para amolar ou para polir, manualmente, e suas partes, de pedras naturais, de abrasivos naturais ou artificiais aglomerados ou de cerâmica, mesmo com partes de outras matérias";01/07/2017;
8;Ferramentas;40;800400;8201;"Pás, alviões, picaretas, enxadas, sachos, forcados e forquilhas, ancinhos e raspadeiras; machados, podões e ferramentas semelhantes com gume; tesouras de podar de todos os tipos; foices e foicinhas, facas para feno ou para palha, tesouras para sebes, cunhas e outras ferramentas manuais para agricultura, horticultura ou silvicultura";01/07/2017;
8;Ferramentas;50;800500;82022000;Folhas de serras de fita;01/07/2017;
8;Ferramentas;60;800600;82029100;Lâminas de serras máquinas;01/07/2017;
8;Ferramentas;70;800700;8202;Serras manuais e outras folhas de serras (incluídas as fresas-serras e as folhas não dentadas para serrar), exceto as classificadas nos CEST 08.005.00 e 08.006.00;01/07/2017;
8;Ferramentas;80;800800;8203;Limas, grosas, alicates (mesmo cortantes), tenazes, pinças, cisalhas para metais, corta-tubos, corta-pinos, saca-bocados e ferramentas semelhantes, manuais, exceto as pinças para sobrancelhas classificadas na posição 8203.20.90;01/07/2017;
8;Ferramentas;90;800900;8204;"Chaves de porcas, manuais (incluídas as chaves dinamométricas); chaves de caixa intercambiáveis, mesmo com cabos";01/07/2017;
8;Ferramentas;100;801000;8205;"Ferramentas manuais (incluídos os diamantes de vidraceiro) não especificadas nem compreendidas em outras posições, lamparinas ou lâmpadas de soldar (maçaricos) e semelhantes; tornos de apertar, sargentos e semelhantes, exceto os acessórios ou partes de máquinas-ferramentas; bigornas; forjas-portáteis; mós com armação, manuais ou de pedal";01/07/2017;
8;Ferramentas;110;801100;82060000;Ferramentas de pelo menos duas das posições 8202 a 8205, acondicionadas em sortidos para venda a retalho;01/07/2017;
8;Ferramentas;120;801200;820740;"Ferramentas de roscar interior ou exteriormente; de mandrilar ou de brochar; e de fresar";01/07/2017;
8;Ferramentas;120;801200;820760;"Ferramentas de roscar interior ou exteriormente; de mandrilar ou de brochar; e de fresar";01/07/2017;
8;Ferramentas;120;801200;820770;"Ferramentas de roscar interior ou exteriormente; de mandrilar ou de brochar; e de fresar";01/07/2017;
8;Ferramentas;130;801300;8207;Outras ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo, de embutir, estampar, puncionar, furar, tornear, aparafusar), incluídas as fieiras de estiragem ou de extrusão, para metais, e as ferramentas de perfuração ou de sondagem, exceto forma ou gabarito de produtos em epoxy e as classificadas no CEST 08.012.00;01/07/2017;
8;Ferramentas;140;801400;8208;Facas e lâminas cortantes, para máquinas ou para aparelhos mecânicos;01/07/2017;
8;Ferramentas;150;801500;82090011;Plaquetas ou pastilhas intercambiáveis;01/07/2017;
8;Ferramentas;160;801600;820900;Outras plaquetas, varetas, pontas e objetos semelhantes para ferramentas, não montados, de ceramais (“cermets”), exceto as classificadas no CEST 08.015.00;01/07/2017;
8;Ferramentas;170;801700;8211;Facas de lâmina cortante ou serrilhada, incluídas as podadeiras de lâmina móvel, e suas lâminas, exceto as de uso doméstico;01/07/2017;
8;Ferramentas;180;801800;8213;Tesouras e suas lâminas;01/07/2017;
8;Ferramentas;190;801900;8467;Ferramentas pneumáticas, hidráulicas ou com motor (elétrico ou não elétrico) incorporado, de uso manual, exceto o descrito no CEST 08.019.01;01/07/2017;
8;Ferramentas;191;801901;84678100;Moto-serras portáteis de corrente, com motor incorporado, não elétrico, de uso agrícola;01/07/2017;
8;Ferramentas;200;802000;9015;"nstrumentos e aparelhos de geodesia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bussolas; telêmetros";01/07/2017;
8;Ferramentas;210;802100;90172000;"Instrumentos de desenho, de traçado ou de cálculo; metros, micrômetros, paquímetros, calibres e semelhantes; partes e acessórios";01/07/2017;
8;Ferramentas;210;802100;901730;"Instrumentos de desenho, de traçado ou de cálculo; metros, micrômetros, paquímetros, calibres e semelhantes; partes e acessórios";01/07/2017;
8;Ferramentas;210;802100;901780;"Instrumentos de desenho, de traçado ou de cálculo; metros, micrômetros, paquímetros, calibres e semelhantes; partes e acessórios";01/07/2017;
8;Ferramentas;210;802100;90179090;"Instrumentos de desenho, de traçado ou de cálculo; metros, micrômetros, paquímetros, calibres e semelhantes; partes e acessórios";01/07/2017;
8;Ferramentas;220;802200;90251190;Termômetros, suas partes e acessórios;01/07/2017;
8;Ferramentas;220;802200;90259010;Termômetros, suas partes e acessórios;01/07/2017;
8;Ferramentas;230;802300;902519;Pirômetros, suas partes e acessórios;01/07/2017;
8;Ferramentas;230;802300;90259090;Pirômetros, suas partes e acessórios;01/07/2017;
9;Lâmpadas, reatores e “starter”;10;900100;8539;Lâmpadas elétricas;01/07/2017;
9;Lâmpadas, reatores e “starter”;20;900200;8540;Lâmpadas eletrônicas;01/07/2017;
9;Lâmpadas, reatores e “starter”;30;900300;85041000;Reatores para lâmpadas ou tubos de descargas;01/07/2017;
9;Lâmpadas, reatores e “starter”;40;900400;853650;“Starter”;01/07/2017;
9;Lâmpadas, reatores e “starter”;50;900500;85395000;Lâmpadas de LED (Diodos Emissores de Luz);01/07/2017;
10;Materiais de construção e congêneres;10;1000100;2522;Cal;01/07/2017;
10;Materiais de construção e congêneres;20;1000200;38245000;Argamassas;01/07/2017;
10;Materiais de construção e congêneres;20;1000200;3816001;Argamassas;01/07/2017;
10;Materiais de construção e congêneres;30;1000300;32149000;Outras argamassas;01/07/2017;
10;Materiais de construção e congêneres;40;1000400;391000;Silicones em formas primárias, para uso na construção;01/07/2017;
10;Materiais de construção e congêneres;50;1000500;3916;"Revestimentos de PVC e outros plásticos; forro, sancas e afins de PVC, para uso na construção";01/07/2017;
10;Materiais de construção e congêneres;60;1000600;3917;Tubos, e seus acessórios (por exemplo, juntas, cotovelos, flanges, uniões), de plásticos, para uso na construção;01/07/2017;
10;Materiais de construção e congêneres;70;1000700;3918;Revestimento de pavimento de PVC e outros plásticos;01/07/2017;
10;Materiais de construção e congêneres;80;1000800;3919;Chapas, folhas, tiras, fitas, películas e outras formas planas, autoadesivas, de plásticos, mesmo em rolos, para uso na construção;01/07/2017;
10;Materiais de construção e congêneres;90;1000900;3921;Veda rosca, lona plástica para uso na construção, fitas isolantes e afins;01/07/2017;
10;Materiais de construção e congêneres;90;1000900;3919;Veda rosca, lona plástica para uso na construção, fitas isolantes e afins;01/07/2017;
10;Materiais de construção e congêneres;90;1000900;3920;Veda rosca, lona plástica para uso na construção, fitas isolantes e afins;01/07/2017;
10;Materiais de construção e congêneres;100;1001000;3921;Telha de plástico, mesmo reforçada com fibra de vidro;01/07/2017;
10;Materiais de construção e congêneres;110;1001100;3921;Cumeeira de plástico, mesmo reforçada com fibra de vidro;01/07/2017;
10;Materiais de construção e congêneres;120;1001200;3921;Chapas, laminados plásticos em bobina, para uso na construção, exceto os descritos no CEST 10.010.00 e 10.011.00;01/07/2017;
10;Materiais de construção e congêneres;130;1001300;3922;Banheiras, boxes para chuveiros, pias, lavatórios, bidês, sanitários e seus assentos e tampas, caixas de descarga e artigos semelhantes para usos sanitários ou higiênicos, de plásticos;01/07/2017;
10;Materiais de construção e congêneres;140;1001400;3924;Artefatos de higiene/toucador de plástico, para uso na construção;01/07/2017;
10;Materiais de construção e congêneres;150;1001500;39251000;Caixa d’água, inclusive sua tampa, de plástico, mesmo reforçadas com fibra de vidro;01/07/2017;
10;Materiais de construção e congêneres;160;1001600;392590;Outras telhas, cumeeira e caixa d’água, inclusive sua tampa, de plástico, mesmo reforçadas com fibra de vidro;01/07/2017;
10;Materiais de construção e congêneres;170;1001700;392590;Artefatos para apetrechamento de construções, de plásticos, não especificados nem compreendidos em outras posições, incluindo persianas, sancas, molduras, apliques e rosetas, caixilhos de polietileno e outros plásticos, exceto os descritos nos CEST 10.015.00 e 10.016.00;01/07/2017;
10;Materiais de construção e congêneres;170;1001700;39251000;Artefatos para apetrechamento de construções, de plásticos, não especificados nem compreendidos em outras posições, incluindo persianas, sancas, molduras, apliques e rosetas, caixilhos de polietileno e outros plásticos, exceto os descritos nos CEST 10.015.00 e 10.016.00;01/07/2017;
10;Materiais de construção e congêneres;180;1001800;39252000;Portas, janelas e seus caixilhos, alizares e soleiras;01/07/2017;
10;Materiais de construção e congêneres;190;1001900;39253000;Postigos, estores (incluídas as venezianas) e artefatos semelhantes e suas partes;01/07/2017;
10;Materiais de construção e congêneres;200;1002000;392690;Outras obras de plástico, para uso na construção;01/07/2017;
10;Materiais de construção e congêneres;210;1002100;4814;"Papel de parede e revestimentos de parede semelhantes; papel para vitrais";01/07/2017;
10;Materiais de construção e congêneres;220;1002200;68101900;Telhas de concreto;01/07/2017;
10;Materiais de construção e congêneres;230;1002300;6811;Telha, cumeeira e caixa d’água, inclusive sua tampa, de fibrocimento, cimento-celulose;01/07/2017;
